Age,Gender,Program_Stream,Daily_Study_Hours,Weekly_Revision_Days,Study_Hours_Before_Exam,Number_of_Subjects,Class_Attendance_Percentage,Assignment_Quality_Rating,Group_Study,Coaching_or_Tuition,Average_Sleep_Hours,Caffeine_Intake_Cups,Daily_Screen_Time_Hours,Exercise_Days_Per_Week,Daily_Commute_Time_Minutes,Part_Time_Job,Stress_Level,Motivation_Level,Concentration_Ability,Study_Environment_Quality,Phone_Usage_During_Study_Minutes,Uses_AI_Tools,Uses_Handwritten_Notes,Preferred_Study_Time,Final_Score_Percentage
20,Male,CSE,2.92,2,4.966357229588622,6,86.81,3,0,0,6.01,0.0,2.9740469294975895,4,60,0,4.040071170125231,4.976390443649537,5.989554122804366,7.010887839026474,65,1,1,Night (6:00 PM - 6:00 AM),88.94
20,Male,CSE,2.5,0,3.976783593910079,5,79.95,5,0,0,7.98,1.0,5.992895238784837,6,40,0,7.016432520476372,1.015561326149739,5.986997839298938,1.9671818905718272,360,1,1,Morning (6:00 AM - 12:00 PM),69.91
35,Male,B.DES,4.03,2,8.012570294736761,3,20.06,9,1,1,4.01,0.0,3.9847123876988313,2,20,0,8.048439391125868,5.032036547029443,7.05936598827775,1.0036219352709073,60,1,1,Morning (6:00 AM - 12:00 PM),74.11
20,Prefer not to say,BBA,0.47,1,6.934649072623368,6,82.97,5,1,0,8.02,0.0,8.004601129769407,0,60,0,1.0018316000024035,10.012701465331382,4.968820512030451,5.989661522885424,30,1,1,Night (6:00 PM - 6:00 AM),77.98
24,Female,BA,5.99,7,13.04091971970172,5,74.1,9,1,0,7.0,1.0,2.024712251094369,5,6,0,9.957979235645338,9.034807365786182,4.980603975174603,6.011651712480752,120,1,1,Morning (6:00 AM - 12:00 PM),77.97
21,Female,BCA,1.99,0,14.010934329059387,4,95.4,1,0,0,6.02,0.0,6.0133073550409675,2,20,0,3.981121766569657,4.987700043673414,8.986404893735912,5.9829994338394155,66,1,1,Night (6:00 PM - 6:00 AM),88.95
21,Female,BCA,8.91,1,12.072933768250957,7,66.88,7,0,0,9.99,3.0,3.0437125655537067,4,30,0,4.028734093770494,5.96748696273587,3.9889402306027577,6.986111152470422,60,1,0,Night (6:00 PM - 6:00 AM),90.08
20,Male,CSE,4.05,2,10.003614045258871,4,84.61,10,1,0,8.0,0.0,8.010970776500905,6,60,0,7.9861305397288485,2.995612035437457,7.024465582771942,8.038192975521119,120,1,1,Night (6:00 PM - 6:00 AM),84.88
23,Female,CSE,3.97,2,11.949445484245558,5,98.19,10,0,0,11.97,2.0,5.964618502475153,0,40,0,1.0026739957117394,6.983345107678257,5.993775062537627,4.0282717015145115,3,0,1,Morning (6:00 AM - 12:00 PM),75.22
20,Female,CSE,2.02,3,0.9442033086821482,8,80.38,4,0,0,6.01,2.0,4.984190024418224,2,40,1,6.00691940391608,2.986616431934833,6.967596557616106,6.92430724932105,50,1,1,Night (6:00 PM - 6:00 AM),73.91
20,Male,BCOM,1.0,2,4.9817999478379615,4,0.09,10,0,0,6.01,0.0,6.01116630290267,0,5,0,9.050702573489907,2.9397367326728134,9.035014835294954,8.026568615040679,60,1,1,Afternoon (12:00 PM - 6:00 PM),84.94
20,Female,CSE,3.04,2,4.986728417946696,4,73.75,10,1,0,7.98,3.0,13.006342653186866,4,15,0,2.024660369216319,7.004763513626639,5.0064513141035984,2.998308353522788,10,1,0,Morning (6:00 AM - 12:00 PM),93.3
18,Male,CSE,6.01,3,12.97357551970418,12,33.3,8,0,0,7.03,0.0,4.036287241119518,3,60,1,10.019160150891306,6.000583352153229,4.0102903196156445,2.9837344095906446,20,1,0,Night (6:00 PM - 6:00 AM),85.07
20,Male,CSE,2.99,4,4.0059849470231725,4,63.74,10,1,1,8.01,1.0,12.000195218201297,0,50,0,3.0044297270857814,9.022866953409213,1.0159261446582157,6.976867118527955,40,1,1,Night (6:00 PM - 6:00 AM),67.97
21,Female,CSE,0.97,0,6.97239316314344,7,45.15,3,1,1,5.99,2.0,1.9951070824269772,3,0,0,0.9767000565116751,5.015001871107596,5.969851633578072,6.9782005794827615,30,1,0,Night (6:00 PM - 6:00 AM),73.97
24,Male,CSE,4.02,4,8.011841551218293,8,79.69,5,0,0,12.01,5.0,4.956342149904028,5,30,0,1.006802492554848,2.995244099298341,7.9998316218011345,5.98438316901622,30,1,1,Night (6:00 PM - 6:00 AM),60.15
22,Male,CSE,2.94,2,3.9757468846470965,4,44.93,4,0,1,5.98,1.0,5.977623776502718,2,25,0,4.061008923121867,6.024759626503186,7.020096144579759,7.974111915701229,45,1,1,Afternoon (12:00 PM - 6:00 PM),85.68
23,Male,BSC,5.02,3,2.029426350741659,5,86.77,9,0,0,9.98,0.0,6.008564471799159,0,5,0,3.014391351637707,1.0240487568003842,8.984332435766463,6.968887431057682,40,0,1,Night (6:00 PM - 6:00 AM),81.92
22,Male,CSE,2.97,1,19.985554816685823,5,77.03,8,0,0,6.98,2.0,2.0058152077267906,2,3,0,2.984537888969559,4.986791199810478,6.007504064672929,3.976104453515277,50,1,1,Night (6:00 PM - 6:00 AM),81.88
24,Female,BBA,2.04,1,6.058051447515242,6,79.92,6,0,0,5.98,2.0,7.0165004776945175,0,20,0,3.9882620736719234,3.0053190486191825,8.013300038582654,7.007427739649135,360,1,1,Night (6:00 PM - 6:00 AM),79.94
21,Male,CSE,2.0,2,8.030385531045514,6,90.04,6,0,1,6.01,0.0,8.012497820393563,3,3,0,2.039779350366212,6.040969741546771,7.96427449941218,5.001150475114918,40,1,0,Night (6:00 PM - 6:00 AM),80.2
58,Non-binary,CSE,2.02,2,12.009017693007014,1,90.01,8,0,0,8.0,0.0,6.996855438112795,5,40,1,1.9850685082093655,6.008856681171991,8.974735766618048,6.012766961832284,4,1,0,Night (6:00 PM - 6:00 AM),77.9
22,Male,BA LLB,3.0,0,13.990325869526504,6,74.77,9,1,0,5.01,1.0,9.9722158020944,6,1,0,8.99436939940374,3.9776999177159014,8.944090928554814,5.998475611461117,90,1,1,Night (6:00 PM - 6:00 AM),82.99
20,Male,BSC,11.95,1,7.929240698748134,5,91.14,7,0,0,7.95,1.0,9.000015871390934,4,60,0,3.9679786443270264,8.969554530927264,5.0055482343999875,6.9699880695909835,40,1,1,Night (6:00 PM - 6:00 AM),91.08
21,Male,BSC,1.97,1,1.0658466937320488,5,69.99,9,0,0,9.99,2.0,0.998772759030122,0,15,0,6.992206381411476,6.960092882111361,8.046125693284237,4.011356364365186,40,1,1,Night (6:00 PM - 6:00 AM),70.89
25,Female,B.DES,5.02,7,7.968287687976011,5,88.77,6,0,0,3.99,0.0,4.038050473943651,4,3,1,8.013263336081174,8.944458117174614,1.983062101645104,2.9769242047278737,30,1,1,Night (6:00 PM - 6:00 AM),83.68
20,Female,CSE,1.01,4,10.004226531485836,8,80.51,8,1,0,7.0,2.0,3.036840162111601,0,25,0,6.991685503361522,2.9868701210340496,1.99528488847631,2.014851496444189,120,1,1,Afternoon (12:00 PM - 6:00 PM),73.64
24,Female,CSE,0.04,2,4.016015271854501,7,85.11,4,0,0,8.0,1.0,6.986720007774738,3,30,0,7.00069079590919,6.995265254678477,8.02479628535753,7.9732210427068155,60,1,1,Night (6:00 PM - 6:00 AM),80.19
19,Male,CSE,3.01,3,17.991451569064463,6,57.97,6,0,0,5.0,0.0,7.982749637549296,4,60,0,6.967671024649946,5.973518713836938,6.006506045373972,4.984209973950329,6,1,1,Night (6:00 PM - 6:00 AM),76.06
20,Male,CSE,1.97,4,1.063100731011237,4,65.32,8,0,0,5.0,4.0,3.9624526083434994,4,40,0,3.9843800468848305,8.981441259199944,7.976173551078834,5.9916995237371875,60,1,0,Night (6:00 PM - 6:00 AM),70.95
22,Male,CSE,0.0,0,5.943105464537762,4,55.42,1,1,0,6.99,2.0,5.995426472624982,3,1,0,10.059787586231241,8.974122534190746,1.0373491388997265,6.015489791169223,40,1,0,Afternoon (12:00 PM - 6:00 PM),59.95
22,Female,BBA,0.0,7,18.08077105321506,4,73.97,9,0,0,7.99,2.0,4.986846826870664,2,15,1,0.9962434809281934,0.9571471593140852,7.0048285749181405,6.004042320988133,0,1,1,Night (6:00 PM - 6:00 AM),88.88
21,Female,CSE,0.43,3,1.0312828435047825,7,85.08,8,0,0,2.0,4.0,2.072319903094867,2,15,0,7.010176651210822,9.995392438617761,4.9943176237917095,6.000459392197002,50,1,1,Night (6:00 PM - 6:00 AM),91.02
20,Female,BBA,4.05,0,12.988521108029964,5,89.77,10,1,0,7.01,0.0,4.969062515082813,6,45,0,2.9775090951020577,3.0181371557534034,7.996343101717191,6.043310213167302,30,1,0,Morning (6:00 AM - 12:00 PM),10.1
24,Male,BA,1.01,1,9.989042394050204,5,22.97,8,0,0,10.0,2.0,7.001624871780185,0,3,0,10.00145035525495,4.986167780441771,8.014458713598351,4.957808002694878,50,1,1,Night (6:00 PM - 6:00 AM),70.87
21,Male,CSE,5.04,3,5.896734867459515,5,64.95,8,0,0,3.99,1.0,3.9821688528654398,0,20,0,3.992411171544347,7.030814898790218,9.984990274606698,4.976150447305515,80,1,0,Afternoon (12:00 PM - 6:00 PM),76.04
22,Female,CSE,2.95,2,2.960487179828263,12,58.04,9,0,0,8.98,2.0,3.0006828078721783,6,0,0,10.030852685711782,9.004153476427506,3.0384579646366316,6.975167164122873,120,0,1,Morning (6:00 AM - 12:00 PM),81.88
24,Male,BA,2.04,1,17.983514271174453,5,85.08,3,1,0,10.01,2.0,6.990752528238285,3,50,0,2.0295210550133778,6.024221427601748,7.030799081300343,4.959331495755942,3,1,1,Afternoon (12:00 PM - 6:00 PM),85.99
22,Male,CSE,5.07,0,12.008203413607657,4,93.13,4,0,0,6.01,0.0,3.0225086439228948,2,0,0,10.032483190857592,6.0008596852008,5.000207502333103,6.9834740100021255,70,1,1,Night (6:00 PM - 6:00 AM),83.92
19,Male,BBA,1.96,2,10.058674468794539,3,75.05,5,0,1,9.02,0.0,6.012213185687318,5,40,0,10.002251522212328,8.018204726950025,2.001507597517749,4.0157967450752805,360,1,1,Morning (6:00 AM - 12:00 PM),70.13
20,Female,CSE,4.02,1,8.094914010277652,6,79.72,3,0,0,9.99,1.0,2.0215813363229165,0,100,0,8.057198598139339,1.9617309304807988,7.979297141692583,0.986410988423481,100,1,1,Night (6:00 PM - 6:00 AM),70.0
22,Male,BBA,1.0,1,10.012682887636533,6,75.79,5,0,0,8.96,1.0,2.979141538765266,2,50,1,10.022538632872655,5.022850356612179,9.98440414105741,7.9923515572743336,45,1,0,Morning (6:00 AM - 12:00 PM),84.84
20,Male,CSE,1.95,7,8.009577799941317,5,64.88,1,0,0,8.01,2.0,6.029936833753201,5,40,1,5.959914944674066,9.000176376368211,3.9722165597526287,6.960436203123725,20,1,0,Afternoon (12:00 PM - 6:00 PM),70.99
22,Male,BCA,5.02,0,2.977158178872587,7,97.94,8,0,0,8.99,2.0,5.986638989095233,6,30,0,5.043252056369767,6.029779446520089,7.99500624373721,6.981705327718839,240,1,1,Morning (6:00 AM - 12:00 PM),91.14
24,Male,CSE,4.03,1,23.920106312886016,4,33.57,10,0,0,5.0,0.0,3.960994662325481,5,50,0,5.999838701246449,8.99315820144893,8.001525561955086,9.989395661661451,60,1,0,Night (6:00 PM - 6:00 AM),79.83
19,Male,CSE,4.98,7,0.9717809368911035,7,19.73,9,0,0,2.0,2.0,4.994954872388395,5,50,0,6.031923232136148,9.047240684486473,8.96109038906249,7.014754711675659,120,1,1,Afternoon (12:00 PM - 6:00 PM),80.96
23,Male,CSE,2.04,7,9.990427241796501,2,91.92,7,0,0,8.01,0.0,3.003144440737492,2,1,0,2.9704786183967693,6.014476015924521,5.016857849323943,7.961530366941339,50,1,0,Morning (6:00 AM - 12:00 PM),79.94
24,Male,B.DES,0.0,0,7.045436330327841,5,55.22,3,0,0,6.02,2.0,2.9653356924608993,0,6,0,9.998003054182005,1.9754461740302356,2.9786892760108166,3.989549317501381,7,1,0,Night (6:00 PM - 6:00 AM),98.03
21,Male,CSE,5.95,2,13.02420029617452,5,75.93,5,1,0,6.02,1.0,13.024231085226091,3,100,0,8.021029208668795,1.0305985564709366,6.010077138711789,3.0249621359431744,600,1,1,Afternoon (12:00 PM - 6:00 PM),70.97
20,Male,CSE,1.0,0,10.01032013487309,4,78.11,3,1,0,6.03,2.0,5.977500700772159,6,10,0,5.006841063310918,4.971307561817781,9.019753619902913,9.989777286376949,66,1,1,Night (6:00 PM - 6:00 AM),75.05
20,Male,CSE,2.0,3,5.972944867898442,4,0.0,6,0,0,10.0,1.0,4.976313612717949,6,90,0,8.995810443924388,5.969790720245862,10.03198394502586,1.9514095918964305,6,1,0,Afternoon (12:00 PM - 6:00 PM),81.9
20,Male,MBA,0.98,0,9.907668006449637,4,3.06,5,0,1,5.97,0.0,7.999998867038381,2,1,0,5.931066198710546,8.034955701882996,3.02684517918151,4.029380226280712,60,1,1,Morning (6:00 AM - 12:00 PM),81.98
24,Male,BBA,1.03,1,11.910479759992683,6,33.28,7,0,1,3.99,3.0,13.023779194805266,4,3,0,9.979254166554663,5.009098595847741,4.040538465428733,5.016879180208947,30,1,1,Night (6:00 PM - 6:00 AM),77.97
20,Male,CSE,8.02,7,6.922498962379852,6,76.15,10,1,0,7.03,2.0,7.966276482768905,6,3,0,5.972598619538977,9.001963516796902,6.019955233535304,1.019968393854814,50,1,0,Afternoon (12:00 PM - 6:00 PM),76.25
21,Female,MBA,6.03,0,2.9863975930999023,8,95.65,8,0,0,8.0,2.0,5.026090381422174,1,3,0,5.947805452035139,1.9863312487490041,3.0041042505983175,6.959948617669893,240,1,0,Night (6:00 PM - 6:00 AM),80.04
20,Female,BCA,5.0,2,10.0463050951244,7,84.92,8,0,1,6.04,1.0,6.940105248666537,7,5,0,5.980107433624074,9.022558501894864,8.988433548244176,10.03473822147967,400,1,0,Night (6:00 PM - 6:00 AM),83.12
20,Female,CSE,3.02,2,8.04504835147146,2,69.07,6,0,0,5.99,2.0,5.00917179888561,0,15,0,3.052119507572744,6.992629334886924,8.997077324317335,4.982239324133288,30,1,1,Morning (6:00 AM - 12:00 PM),86.26
27,Female,CSE,0.99,0,2.036973280539755,6,1.12,8,1,0,6.04,1.0,2.9686654625775475,0,15,0,5.032460333848251,8.005469083136271,3.0398733501948874,8.988299159722658,60,1,1,Afternoon (12:00 PM - 6:00 PM),68.04
26,Female,BBA,3.06,0,5.976005554221292,7,90.34,8,0,0,5.0,4.0,1.9778504528507426,0,6,0,7.976580996838863,3.969425397055214,9.99515877318733,4.983858549757277,80,1,0,Night (6:00 PM - 6:00 AM),69.97
20,Non-binary,CSE,2.97,2,7.0533026620782024,3,79.91,6,0,0,6.99,0.0,4.0482041094999595,0,10,0,2.9835031193627297,6.998435776012396,6.999874112084145,3.0217493398265707,56,1,0,Night (6:00 PM - 6:00 AM),76.86
22,Male,BBA,0.07,1,7.956628386049215,4,90.34,8,0,0,11.99,2.0,6.972591149181258,1,5,0,4.983560552402872,7.0047534333550665,9.036123556296937,5.9958703749906395,60,1,0,Night (6:00 PM - 6:00 AM),69.83
21,Male,CSE,1.0,0,5.039753217125399,4,94.85,7,0,0,8.01,2.0,3.9984399607499785,4,25,0,7.021200159777997,5.014492386640156,6.994290547614054,8.011064672108997,20,1,1,Night (6:00 PM - 6:00 AM),89.7
24,Male,CSE,0.96,2,12.921994014715416,6,80.3,7,1,0,5.97,2.0,3.9704124354727512,1,70,0,4.011356396513482,7.009161756822936,4.980550908937638,7.001743301637483,30,1,1,Night (6:00 PM - 6:00 AM),76.12
22,Male,CSE,3.04,2,0.9451671450922041,5,91.19,9,1,0,4.99,1.0,4.0213351333532845,5,25,0,9.98003176194539,2.9909531661225897,3.0277293383015182,6.997817066564175,30,1,0,Morning (6:00 AM - 12:00 PM),87.06
58,Female,BSC,16.0,3,6.076982974501554,2,19.79,7,0,0,8.0,1.0,6.011342921639131,7,10,0,4.983269726769008,9.007722664845133,1.979750650120529,6.978254177006462,40,1,1,Night (6:00 PM - 6:00 AM),69.97
20,Female,CSE,1.03,1,12.990504869978777,4,93.07,10,1,0,5.96,3.0,8.01524995659837,3,40,0,2.0303199411429955,4.026600224984545,5.009881515405147,10.041621410794642,10,1,0,Morning (6:00 AM - 12:00 PM),82.96
22,Male,CSE,6.04,5,5.968278707751219,6,92.99,2,1,0,10.0,0.0,12.031367133878685,2,5,0,3.0427446730519256,2.9597462753436914,5.005599513226339,3.966388641260573,60,1,1,Night (6:00 PM - 6:00 AM),88.86
26,Female,CSE,3.01,3,10.051369279849547,4,80.14,9,1,0,8.03,3.0,3.990630107475788,6,30,0,5.974858417092929,6.995511734311671,10.007726228263001,7.009468686991065,2,1,0,Afternoon (12:00 PM - 6:00 PM),86.07
21,Female,CSE,2.98,0,8.056708238275515,5,79.95,10,0,1,7.01,0.0,8.029803816454056,6,3,0,4.99671855890841,6.0056612525854955,9.940787938637559,7.0086510830662965,30,1,0,Night (6:00 PM - 6:00 AM),83.92
20,Male,CSE,0.03,1,7.9798166879936785,8,88.93,3,1,0,5.99,1.0,4.041325802300639,0,15,0,6.003600800785915,2.974985112121724,7.019098222891618,8.026513360787702,240,1,1,Night (6:00 PM - 6:00 AM),79.96
22,Male,CSE,1.0,0,1.0129715294285588,4,55.31,9,1,0,9.99,1.0,3.0078897132910747,5,240,0,1.9947000437762819,5.025217055257973,7.998544142880514,6.0318817788543875,30,1,1,Afternoon (12:00 PM - 6:00 PM),85.84
23,Male,BHMS,2.02,2,8.00637749291296,5,80.98,10,0,0,10.01,2.0,2.969314805205239,0,6,1,6.031693273734251,10.016260482241378,6.015080601244196,9.996844446079473,3,1,1,Night (6:00 PM - 6:00 AM),70.87
20,Male,CSE,0.93,1,7.86830648995949,8,50.19,7,1,0,4.99,4.0,7.966577862234805,0,70,0,6.995729790245463,2.0270724154406032,6.012254542004224,1.0121821449420931,120,0,1,Morning (6:00 AM - 12:00 PM),90.13
21,Male,CSE,2.01,3,3.934977319649927,5,54.95,6,0,1,10.01,5.0,8.012267426011967,0,70,0,7.053505247963906,5.058578186584688,5.007730912953208,9.040535780842776,120,1,0,Night (6:00 PM - 6:00 AM),89.16
24,Female,CSE,0.98,0,7.043892585305591,6,1.38,3,1,0,3.99,2.0,2.9692970198839634,0,25,0,6.033676142441087,9.008954466282546,1.990280906327274,4.998503014054573,60,1,0,Morning (6:00 AM - 12:00 PM),89.83
20,Male,BHMS,0.05,1,9.96121519572967,6,76.85,5,0,0,5.98,1.0,6.462737953209347,3,60,0,4.980753677996898,8.99231948295336,2.9905510054438507,4.97550605838105,60,1,0,Afternoon (12:00 PM - 6:00 PM),76.08
24,Male,CSE,1.02,1,6.024681184509343,5,97.86,8,1,0,8.02,0.0,7.024512516665292,2,1,0,5.001874022421786,4.025457327887676,6.9986714187792085,4.991169501214099,60,1,1,Night (6:00 PM - 6:00 AM),90.9
24,Male,CSE,0.01,1,8.012253087144757,5,92.35,9,1,0,7.01,1.0,6.987274244197626,5,60,0,6.972616474046122,6.98405245336452,6.004195993037428,7.970034771347078,50,0,1,Afternoon (12:00 PM - 6:00 PM),77.93
23,Male,CSE,5.02,3,8.056617921596429,6,19.9,3,1,0,8.96,2.0,5.06710735244589,0,40,1,4.989022128037022,7.012588531872627,9.98962459903856,7.0085399225309315,120,1,0,Night (6:00 PM - 6:00 AM),89.17
21,Male,CSE,1.97,0,5.9364711554087615,5,78.37,6,1,0,7.99,2.0,3.9817637516933173,5,4,0,4.024414532528005,2.0281222775098353,1.0230738962245824,5.024448527571335,10,1,1,Night (6:00 PM - 6:00 AM),89.96
21,Male,CSE,2.05,0,8.018363101559332,6,90.2,7,1,1,5.02,2.0,3.9862046704463565,3,50,0,5.006890746248611,10.022571833703743,9.99197759653259,4.9972199079366,10,1,0,Night (6:00 PM - 6:00 AM),99.96
20,Male,CSE,4.06,3,23.996952829680907,6,94.96,8,0,0,8.0,1.0,3.009963521784557,0,6,0,4.05923646232729,7.038171947524532,6.976022788373817,5.96276964128912,60,1,1,Afternoon (12:00 PM - 6:00 PM),80.77
20,Female,CSE,12.01,3,3.963210320802441,5,84.59,4,0,0,7.99,2.0,6.0056740590166005,0,50,0,1.9657358685059876,1.9925894921090959,4.014565566780758,8.023465369846276,30,1,1,Night (6:00 PM - 6:00 AM),67.95
22,Male,BBA,4.05,0,7.962883215103079,6,90.0,9,0,0,6.0,2.0,3.99766493746887,4,240,0,9.99907562317427,2.019231983228929,7.0460325544678115,3.9592018029444045,56,1,0,Night (6:00 PM - 6:00 AM),71.91
20,Male,CSE,0.98,0,8.01059663273183,3,52.02,8,0,0,12.0,1.0,5.997005409273635,4,1,0,7.985817945973903,9.002517248274813,6.971429700178927,9.964492369227562,60,1,1,Afternoon (12:00 PM - 6:00 PM),84.06
22,Female,BA,5.98,3,13.029331623478006,6,67.27,7,1,0,6.0,1.0,8.089947036739835,2,40,0,3.991135909892734,8.006868710660754,4.996933487931197,6.995903907600569,30,1,0,Afternoon (12:00 PM - 6:00 PM),79.92
21,Male,BHMS,3.0,0,15.002962475117846,7,72.36,4,1,0,8.0,1.0,5.046065110379524,0,30,0,10.001175037123192,6.006870038162714,5.026033913101837,2.0057830265574808,60,0,0,Night (6:00 PM - 6:00 AM),88.17
22,Male,CSE,4.01,0,2.004412028552723,4,71.84,9,0,1,9.0,2.0,5.023396975783901,4,40,0,5.9810182822130225,2.014617067975672,6.013944091495724,4.0096982191811845,180,1,1,Night (6:00 PM - 6:00 AM),84.06
22,Male,CSE,1.99,0,5.976778874342017,6,91.18,10,0,1,8.98,0.0,-0.03398970811662597,5,1,1,1.0268603090010884,7.99909343959776,4.015201912049058,6.998480900717759,120,1,1,Night (6:00 PM - 6:00 AM),85.03
22,Female,BHMS,4.02,3,7.979867695436387,6,65.17,10,1,0,5.98,4.0,2.997949924551169,4,10,0,5.049110666224458,4.961472847409708,5.0007459710047195,10.04042484621685,40,1,1,Morning (6:00 AM - 12:00 PM),80.1
21,Female,CSE,0.51,7,11.963084733504198,6,80.25,10,0,0,5.98,4.0,6.018321639887876,3,50,0,3.9345110098617897,5.004182835626475,5.934957998540753,5.001496792419985,0,1,1,Morning (6:00 AM - 12:00 PM),93.33
19,Male,CSE,0.0,4,7.975842228071276,6,55.11,7,1,1,10.0,4.0,6.020753492858441,4,1,0,1.0390578641822341,5.00981217724536,6.006309714075913,4.023764351618629,60,1,1,Night (6:00 PM - 6:00 AM),89.1
21,Male,BHMS,3.02,2,12.02770148778388,5,79.56,8,0,0,6.01,0.0,4.035437233766251,6,1,0,7.070572378373081,4.998864434057259,6.0091392164346855,6.018074844423393,120,1,0,Night (6:00 PM - 6:00 AM),84.98
23,Male,BA,1.03,0,12.032906154287138,6,97.96,1,1,0,7.98,0.0,11.982216224555684,7,15,0,10.005319841971358,3.0118117837899367,9.027549577044589,3.9703051578389776,100,1,1,Night (6:00 PM - 6:00 AM),88.99
19,Male,CSE,1.01,6,4.940566498322316,6,73.74,8,1,0,3.97,0.0,7.9989311217909655,0,2,0,5.982877703658346,6.996650793586327,6.981623627442344,5.996101614640075,10,1,1,Night (6:00 PM - 6:00 AM),97.89
20,Male,CSE,4.04,0,12.958241720443397,6,0.95,10,1,0,7.98,2.0,7.979058011592261,0,50,0,1.9839557560458447,7.9926456996682,7.0411790274077655,6.048768619802979,9,1,1,Night (6:00 PM - 6:00 AM),79.9
21,Male,CSE,0.0,0,2.9669078696947357,3,80.22,7,0,0,8.03,0.0,6.037022122036533,6,10,0,0.9913693008935895,7.037730966312559,4.992403309895566,3.988416023445696,20,1,0,Morning (6:00 AM - 12:00 PM),68.18
20,Male,CSE,5.01,0,12.99701700159163,4,65.07,6,0,0,7.99,0.0,9.01938349693367,1,10,0,8.012068915680523,8.061218529932207,9.988189739494578,3.984505254078293,20,1,1,Morning (6:00 AM - 12:00 PM),76.07
21,Male,CSE,5.96,1,6.921594500371294,6,49.26,8,0,0,6.0,2.0,1.9859277479337256,2,40,1,6.988014818639284,9.02385801412323,5.982362664716068,5.003917795560629,360,1,1,Night (6:00 PM - 6:00 AM),69.78
27,Male,BCA,0.97,2,4.959058294672965,4,85.08,10,0,0,5.98,3.0,14.006237480067345,5,0,1,6.997760707296672,6.984415810747905,8.025603930123783,3.989238991401776,40,1,1,Night (6:00 PM - 6:00 AM),87.15
22,Male,BBA,0.98,0,9.93545612114647,6,43.7,8,0,1,6.01,2.0,4.001395441253799,4,50,1,0.9731959321101186,7.006102823659712,4.973180783468917,4.981770120605195,60,1,0,Night (6:00 PM - 6:00 AM),10.02
20,Female,BA,5.97,2,15.018655467116535,6,0.42,7,1,0,9.0,2.0,3.97559316210892,0,30,0,7.987191230407769,5.004069851130838,10.01546340170866,6.9888999027861445,60,1,1,Night (6:00 PM - 6:00 AM),71.89
22,Female,CSE,4.98,0,4.998617666398636,8,81.03,3,1,0,6.99,1.0,3.0258001938156935,7,60,0,3.9884412023654234,3.0181922066471736,7.980238656975974,4.032890529140723,70,1,1,Night (6:00 PM - 6:00 AM),76.25
21,Male,CSE,1.99,0,5.978453370541126,5,85.95,8,1,0,7.98,5.0,12.002135081744282,2,15,0,9.998999287774117,7.0051034519753035,4.998919440072197,4.996862129395456,5,1,0,Night (6:00 PM - 6:00 AM),76.18
20,Male,CSE,6.03,6,4.950469864563999,6,66.78,6,0,1,8.01,2.0,2.9853181492850345,7,40,1,7.959194240223345,8.016682144341361,4.96269132341433,6.969496651147518,5,1,1,Night (6:00 PM - 6:00 AM),86.11
21,Female,CSE,7.99,2,0.9791731205153621,7,94.61,3,0,0,6.01,2.0,0.9751167095430755,3,30,0,1.990750642122404,7.048507072894913,7.019218369913773,5.9652780672096615,30,0,1,Afternoon (12:00 PM - 6:00 PM),70.02
20,Female,CSE,0.95,3,1.9736952180968927,6,79.83,10,0,1,5.98,4.0,2.023704098324243,0,3,1,4.993985899083724,5.950002448505325,7.996328475975037,5.050686097571017,10,1,1,Night (6:00 PM - 6:00 AM),90.05
20,Male,CSE,1.04,2,12.076146887743644,4,76.96,10,0,0,4.02,2.0,4.007437486978678,6,40,0,4.005181248900955,9.986268256799493,5.013640462389339,6.994870435770887,50,1,0,Night (6:00 PM - 6:00 AM),77.7
21,Male,BBA,0.0,0,3.046443690879333,6,70.15,8,1,0,6.99,2.0,7.980732264801516,0,15,0,7.039215919032314,5.026022579320572,2.995621806192411,8.009981438767989,10,0,1,Night (6:00 PM - 6:00 AM),83.1
21,Male,CSE,3.0,7,7.9678250840709515,6,50.04,1,0,0,11.96,2.0,3.9861914488160504,5,20,0,7.997158136820629,1.9988008347103863,7.012914126969604,0.9822829372952732,60,1,1,Afternoon (12:00 PM - 6:00 PM),68.03
20,Male,MBA,0.01,1,12.007695215310969,7,70.37,10,1,0,6.03,4.0,10.000153110975369,3,100,0,8.965867350231562,1.0160779626040173,6.998871688025824,6.007372435107924,65,1,1,Night (6:00 PM - 6:00 AM),89.03
20,Male,CSE,0.01,3,8.043983618376071,11,95.76,10,1,0,4.0,0.0,6.001769920605379,1,100,0,5.003703411187267,6.994851955462118,10.018123627863602,5.033518016946107,200,1,0,Morning (6:00 AM - 12:00 PM),74.03
21,Male,BBA,1.03,0,7.967810817644612,4,78.2,9,0,1,10.01,0.0,4.005327049200971,1,30,0,6.980125154079686,1.0423170316781223,8.013061884046882,4.985018759522873,400,1,1,Night (6:00 PM - 6:00 AM),79.93
21,Male,BA,6.01,3,3.9339874102477594,5,85.01,9,0,0,9.03,0.0,11.950927644295655,2,30,0,7.979399261404018,6.0314976969363405,7.004802101445273,5.010532863116095,100,0,1,Night (6:00 PM - 6:00 AM),79.87
20,Male,BBA,0.0,3,3.9162978016074605,3,87.16,10,1,0,7.98,3.0,5.00333990351511,6,40,1,4.991702205802018,3.0081015784590357,2.9779731867221018,5.967712690929352,40,1,1,Afternoon (12:00 PM - 6:00 PM),80.01
