Age,Gender,Program_Stream,Daily_Study_Hours,Weekly_Revision_Days,Study_Hours_Before_Exam,Number_of_Subjects,Class_Attendance_Percentage,Assignment_Quality_Rating,Group_Study,Coaching_or_Tuition,Average_Sleep_Hours,Caffeine_Intake_Cups,Daily_Screen_Time_Hours,Exercise_Days_Per_Week,Daily_Commute_Time_Minutes,Part_Time_Job,Stress_Level,Motivation_Level,Concentration_Ability,Study_Environment_Quality,Phone_Usage_During_Study_Minutes,Uses_AI_Tools,Uses_Handwritten_Notes,Preferred_Study_Time,Final_Score_Percentage
21,Male,CSE,3,1,13,6,80,8,0,0,6,0,13,4,0,0,2,1,5,7,60,1,1,Afternoon (12:00 PM - 6:00 PM),92
21,Female,CSE,1,3,8,4,80,7,0,1,5,2,4,3,10,0,2,9,8,7,40,1,1,Night (6:00 PM - 6:00 AM),10
22,Male,CSE,2,2,8,6,20,6,1,0,7,2,8,4,120,0,1,6,5,3,50,1,0,Afternoon (12:00 PM - 6:00 PM),78
25,Female,CSE,0,1,2,4,50,6,0,0,6,1,5,0,15,0,3,2,6,6,66,1,1,Morning (6:00 AM - 12:00 PM),80
24,Male,CSE,3,1,6,7,90,9,0,0,12,2,9,1,1,0,7,9,4,7,40,1,1,Morning (6:00 AM - 12:00 PM),86
22,Female,BA,4,0,15,5,79,6,0,0,8,10,4,4,45,0,6,5,3,6,60,1,0,Morning (6:00 AM - 12:00 PM),88
20,Female,CSE,5,0,6,6,78,7,1,0,7,2,8,0,20,0,4,8,5,6,9,1,1,Night (6:00 PM - 6:00 AM),84
21,Female,BBA,2,0,6,5,76,10,0,0,8,1,4,1,40,0,9,1,5,8,300,1,0,Morning (6:00 AM - 12:00 PM),71
20,Male,CSE,1,3,4,5,81,6,1,0,9,4,5,0,5,0,5,5,5,10,30,1,1,Night (6:00 PM - 6:00 AM),87
23,Female,BSC,1,4,8,7,100,4,1,0,7,0,5,0,10,0,4,7,1,6,40,1,1,Afternoon (12:00 PM - 6:00 PM),86
21,Male,CSE,1,0,8,5,85,3,1,0,5,2,4,3,40,0,7,5,3,9,240,1,1,Night (6:00 PM - 6:00 AM),75
22,Male,B.DES,3,0,10,4,90,10,0,0,6,2,7,7,60,0,1,5,9,5,60,1,1,Night (6:00 PM - 6:00 AM),88
20,Non-binary,CSE,1,2,12,4,45,9,0,0,8,2,5,7,120,1,8,6,8,10,30,1,0,Night (6:00 PM - 6:00 AM),90
22,Male,CSE,4,1,8,5,55,5,1,0,7,5,4,4,20,0,9,9,7,6,10,1,0,Morning (6:00 AM - 12:00 PM),80
20,Prefer not to say,BA LLB,2,2,10,6,77,8,0,0,8,1,12,6,0,0,5,5,8,3,56,1,1,Morning (6:00 AM - 12:00 PM),89
22,Male,BHMS,5,0,8,5,80,8,1,0,10,2,12,3,30,0,5,10,6,6,2,1,1,Night (6:00 PM - 6:00 AM),74
22,Non-binary,CSE,2,2,18,4,0,9,1,0,3,4,2,2,60,0,7,6,9,10,80,0,0,Night (6:00 PM - 6:00 AM),60
21,Female,BBA,0,1,5,5,20,4,0,0,7,1,4,4,60,1,8,3,2,6,10,1,0,Morning (6:00 AM - 12:00 PM),84
24,Non-binary,CSE,3,3,8,4,3,1,1,0,8,2,5,5,120,0,5,7,3,8,6,1,0,Afternoon (12:00 PM - 6:00 PM),88
20,Male,BCA,2,0,12,7,69,9,0,0,7,1,4,0,15,0,1,5,5,5,600,1,1,Night (6:00 PM - 6:00 AM),76
22,Male,BCA,4,4,7,7,87,3,0,0,8,2,6,4,30,0,5,8,6,7,60,1,1,Night (6:00 PM - 6:00 AM),86
21,Female,BBA,5,3,10,5,75,7,1,0,12,2,2,2,30,0,6,9,3,7,25,1,1,Night (6:00 PM - 6:00 AM),89
21,Male,BCA,0,5,4,7,91,6,1,0,6,3,4,4,50,0,9,5,3,1,120,1,0,Night (6:00 PM - 6:00 AM),68
23,Male,BCA,1,3,5,5,72,6,1,1,12,1,4,4,10,0,8,5,8,7,20,1,1,Night (6:00 PM - 6:00 AM),89
18,Male,B.DES,8,2,2,6,93,7,0,0,8,5,7,4,15,1,10,5,8,10,50,1,0,Night (6:00 PM - 6:00 AM),98
26,Male,CSE,6,3,13,6,20,8,1,0,7,1,5,0,10,0,8,10,5,7,2,1,0,Night (6:00 PM - 6:00 AM),82
21,Female,BHMS,5,1,14,3,75,6,1,1,9,0,6,5,40,0,7,5,10,7,15,1,0,Afternoon (12:00 PM - 6:00 PM),85
21,Female,BHMS,1,0,2,1,92,8,1,0,10,0,5,2,1,0,7,5,4,3,20,1,0,Morning (6:00 AM - 12:00 PM),87
30,Male,CSE,12,2,14,5,92,8,1,1,7,3,4,0,60,1,2,1,5,7,60,1,1,Night (6:00 PM - 6:00 AM),10
24,Female,CSE,4,2,15,4,76,4,0,1,11,0,10,5,100,0,4,4,5,8,30,1,1,Night (6:00 PM - 6:00 AM),86
21,Male,B.DES,3,1,6,5,87,1,0,0,6,2,7,0,20,0,10,5,9,7,25,1,0,Morning (6:00 AM - 12:00 PM),72
20,Male,BCA,3,0,3,6,74,8,0,0,8,2,6,6,40,0,2,7,3,7,0,1,1,Morning (6:00 AM - 12:00 PM),82
21,Male,BSC,6,0,3,4,52,10,1,0,8,1,8,3,50,0,8,9,5,7,30,1,1,Night (6:00 PM - 6:00 AM),75
19,Female,BBA LLB,1,7,24,7,72,10,1,1,6,3,4,1,50,0,6,1,8,5,10,1,0,Night (6:00 PM - 6:00 AM),85
19,Male,CSE,2,3,14,4,23,7,0,0,6,2,2,1,60,0,10,9,7,5,0,1,1,Morning (6:00 AM - 12:00 PM),83
24,Prefer not to say,CSE,1,0,1,6,3,10,0,0,6,2,3,5,30,0,10,9,6,7,70,1,1,Morning (6:00 AM - 12:00 PM),80
21,Female,CSE,4,1,6,4,76,3,1,0,5,2,8,3,30,0,3,1,6,3,6,1,0,Night (6:00 PM - 6:00 AM),82
27,Male,CSE,4,0,5,5,80,8,1,0,6,1,5,2,1,0,4,9,6,5,30,1,1,Night (6:00 PM - 6:00 AM),75
19,Male,MBA,1,2,15,7,77,9,0,0,7,0,8,0,50,0,8,5,2,6,400,1,0,Night (6:00 PM - 6:00 AM),69
58,Prefer not to say,CSE,5,2,10,4,90,5,0,0,7,0,4,2,30,0,2,4,10,6,1,1,0,Night (6:00 PM - 6:00 AM),71
19,Male,CSE,5,1,2,4,89,3,0,0,4,1,7,6,0,0,4,4,1,6,40,0,1,Night (6:00 PM - 6:00 AM),98
21,Male,BHMS,6,1,7,5,65,3,1,0,7,10,3,0,5,0,6,9,8,4,400,1,1,Night (6:00 PM - 6:00 AM),86
18,Male,CSE,0,1,7,6,80,8,1,0,12,6,6,6,60,0,2,4,4,9,46,1,0,Night (6:00 PM - 6:00 AM),83
20,Male,BA LLB,1,7,10,2,20,4,1,0,12,4,4,6,50,0,8,9,6,6,70,1,0,Night (6:00 PM - 6:00 AM),90
20,Male,CSE,5,0,4,6,86,3,0,0,6,4,7,5,60,0,8,10,2,9,15,1,1,Night (6:00 PM - 6:00 AM),60
22,Female,CSE,4,1,8,5,80,7,1,0,8,2,9,2,0,0,3,6,5,5,20,1,1,Afternoon (12:00 PM - 6:00 PM),80
35,Male,CSE,2,5,4,3,74,8,0,0,10,0,4,7,300,0,3,8,7,1,30,1,1,Night (6:00 PM - 6:00 AM),91
26,Male,CSE,3,2,1,8,64,9,1,0,4,1,5,6,2,0,7,1,8,5,0,1,1,Morning (6:00 AM - 12:00 PM),80
19,Female,CSE,1,2,24,4,74,7,0,0,8,2,7,3,0,0,3,8,7,8,10,1,0,Morning (6:00 AM - 12:00 PM),71
22,Male,CSE,1,5,12,5,96,3,0,0,6,2,6,4,0,0,10,3,6,10,60,1,1,Morning (6:00 AM - 12:00 PM),88
19,Male,CSE,1,1,6,4,65,8,1,0,8,0,13,4,20,0,4,7,5,8,25,1,1,Night (6:00 PM - 6:00 AM),82
20,Male,CSE,4,0,12,4,95,9,1,0,8,3,8,4,15,0,2,7,7,5,400,1,0,Night (6:00 PM - 6:00 AM),98
19,Male,BHMS,1,7,14,6,86,5,0,0,5,4,7,7,25,0,4,4,6,10,0,1,0,Night (6:00 PM - 6:00 AM),71
24,Male,CSE,4,1,8,6,55,7,1,0,8,2,3,0,5,0,8,9,1,6,30,1,1,Afternoon (12:00 PM - 6:00 PM),88
20,Female,CSE,5,3,5,5,81,4,1,0,8,0,2,7,15,0,3,5,8,4,40,1,1,Night (6:00 PM - 6:00 AM),78
19,Male,CSE,4,0,8,8,75,5,0,0,7,2,3,6,100,0,8,1,6,8,10,1,0,Night (6:00 PM - 6:00 AM),76
20,Male,CSE,5,2,10,7,95,10,1,0,8,10,6,5,35,0,7,5,9,10,46,1,1,Night (6:00 PM - 6:00 AM),85
22,Male,CSE,2,6,4,5,90,3,0,0,10,3,9,0,10,1,2,1,9,1,30,1,0,Night (6:00 PM - 6:00 AM),83
24,Male,BA LLB,4,0,1,7,78,4,1,1,8,4,6,0,45,0,7,7,4,4,1,1,1,Night (6:00 PM - 6:00 AM),60
21,Non-binary,CSE,8,2,6,3,92,7,1,0,8,1,6,2,40,0,5,10,10,1,25,1,1,Night (6:00 PM - 6:00 AM),88
20,Male,CSE,0,2,5,5,55,3,0,0,5,2,7,6,5,0,10,7,6,5,0,1,0,Night (6:00 PM - 6:00 AM),70
21,Female,CSE,1,4,2,4,90,8,1,0,6,3,6,1,15,0,4,8,6,7,3,1,1,Morning (6:00 AM - 12:00 PM),70
35,Male,CSE,3,1,10,7,95,10,0,0,10,0,7,7,3,0,7,5,7,4,4,1,1,Morning (6:00 AM - 12:00 PM),92
21,Male,BCA,0,3,24,4,50,7,0,0,7,2,5,6,50,0,8,8,8,5,30,1,0,Afternoon (12:00 PM - 6:00 PM),82
20,Non-binary,CSE,3,0,4,6,74,7,1,0,5,0,4,0,15,0,5,7,1,1,100,1,0,Morning (6:00 AM - 12:00 PM),79
35,Male,CSE,4,2,15,6,74,10,0,0,8,0,6,1,6,0,8,9,8,7,120,1,1,Night (6:00 PM - 6:00 AM),76
24,Male,CSE,1,2,12,6,80,10,1,0,8,2,4,0,1,1,10,5,6,7,240,1,0,Afternoon (12:00 PM - 6:00 PM),89
22,Female,CSE,1,3,10,5,52,9,0,0,7,1,10,1,50,1,10,9,10,5,60,1,1,Night (6:00 PM - 6:00 AM),98
19,Female,BHMS,5,3,2,5,92,7,0,0,10,1,5,4,25,0,1,7,8,1,60,1,0,Afternoon (12:00 PM - 6:00 PM),75
21,Male,CSE,2,1,12,6,85,8,0,0,3,0,4,4,40,0,10,9,10,8,100,1,1,Morning (6:00 AM - 12:00 PM),87
19,Female,CSE,4,2,6,6,65,10,1,1,7,2,6,2,6,1,10,3,1,10,60,1,0,Morning (6:00 AM - 12:00 PM),82
22,Female,CSE,12,0,4,6,79,10,0,1,7,2,2,3,10,0,1,9,10,4,50,1,0,Afternoon (12:00 PM - 6:00 PM),89
58,Male,CSE,0,0,8,6,79,3,1,1,8,0,3,6,60,0,10,5,5,4,240,1,1,Night (6:00 PM - 6:00 AM),76
21,Male,CSE,5,0,8,8,81,8,0,0,6,1,3,3,0,0,10,6,8,5,50,1,1,Morning (6:00 AM - 12:00 PM),94
20,Non-binary,BSC,0,0,4,6,55,6,0,0,6,2,8,0,70,0,7,5,10,10,60,1,0,Night (6:00 PM - 6:00 AM),85
30,Male,BSC,6,3,12,5,79,3,0,0,6,1,3,5,45,1,6,9,2,4,30,1,1,Night (6:00 PM - 6:00 AM),90
21,Male,CSE,2,2,8,5,69,5,0,0,8,2,4,0,30,0,2,6,5,7,1,1,1,Night (6:00 PM - 6:00 AM),74
21,Male,CSE,1,3,7,4,87,6,0,0,6,2,8,3,3,0,3,7,8,5,65,1,1,Night (6:00 PM - 6:00 AM),83
23,Female,BBA LLB,3,3,10,5,95,6,1,0,8,3,5,2,10,0,6,3,1,10,15,1,0,Morning (6:00 AM - 12:00 PM),78
23,Female,CSE,1,1,6,4,77,10,0,0,6,1,4,0,40,0,4,1,2,1,140,1,1,Morning (6:00 AM - 12:00 PM),76
21,Male,CSE,6,0,8,5,85,1,0,1,12,2,5,3,5,0,8,4,10,5,60,1,0,Morning (6:00 AM - 12:00 PM),82
24,Male,CSE,1,3,3,8,88,10,0,0,8,2,6,7,90,0,8,8,5,6,100,0,0,Night (6:00 PM - 6:00 AM),93
21,Male,CSE,3,1,2,7,52,9,0,0,6,2,4,0,15,0,8,6,6,5,80,1,0,Night (6:00 PM - 6:00 AM),90
21,Male,CSE,3,1,3,5,72,9,1,0,8,1,7,0,10,0,8,6,7,5,20,1,1,Morning (6:00 AM - 12:00 PM),60
21,Male,BA LLB,3,5,10,8,95,9,1,0,8,1,3,2,10,1,8,5,10,7,60,1,1,Night (6:00 PM - 6:00 AM),83
22,Male,BSC,5,3,8,7,74,9,1,0,6,2,4,3,45,0,3,1,8,4,15,1,0,Morning (6:00 AM - 12:00 PM),86
22,Male,BCOM,5,2,10,6,90,4,0,0,4,0,4,1,40,0,8,6,6,6,60,1,1,Night (6:00 PM - 6:00 AM),87
21,Male,B.DES,1,2,5,5,23,9,0,1,6,5,6,6,40,1,7,1,5,7,1,1,0,Night (6:00 PM - 6:00 AM),10
25,Male,CSE,1,1,8,5,33,9,0,1,6,5,6,5,30,0,8,7,5,7,60,1,1,Night (6:00 PM - 6:00 AM),75
21,Male,BCOM,2,7,12,2,83,5,1,0,5,3,6,4,60,0,10,10,7,7,360,1,0,Morning (6:00 AM - 12:00 PM),80
20,Male,CSE,2,1,5,4,50,4,1,0,12,1,6,4,10,0,8,10,9,7,6,1,1,Night (6:00 PM - 6:00 AM),87
20,Male,CSE,6,0,1,7,95,10,1,1,9,2,5,2,30,0,1,3,5,5,20,1,1,Night (6:00 PM - 6:00 AM),95
58,Male,CSE,2,2,3,5,74,5,1,0,7,3,9,3,1,0,10,3,4,7,25,1,1,Night (6:00 PM - 6:00 AM),71
21,Female,CSE,5,0,4,5,31,7,0,0,8,2,5,4,0,0,10,1,6,5,30,1,1,Morning (6:00 AM - 12:00 PM),76
20,Female,BA,0,1,1,5,74,7,0,0,6,2,5,4,45,0,3,2,8,7,120,1,0,Morning (6:00 AM - 12:00 PM),72
20,Female,CSE,4,3,13,5,45,10,0,0,6,0,5,2,50,0,10,8,8,4,60,1,1,Night (6:00 PM - 6:00 AM),84
21,Male,MBA,5,6,8,7,93,9,0,0,8,1,4,0,25,0,7,10,10,1,60,1,1,Night (6:00 PM - 6:00 AM),77
19,Male,CSE,0,3,2,5,91,5,0,1,7,1,13,4,20,0,5,7,7,1,40,1,1,Night (6:00 PM - 6:00 AM),85
20,Male,CSE,5,0,3,3,98,5,1,1,6,10,10,6,3,0,5,5,8,9,540,0,0,Night (6:00 PM - 6:00 AM),78
21,Male,CSE,6,2,8,6,80,10,0,0,6,3,5,1,15,0,10,9,2,8,10,1,1,Night (6:00 PM - 6:00 AM),80
22,Male,CSE,12,6,12,5,45,10,0,0,5,1,2,3,40,1,1,3,10,1,0,1,1,Morning (6:00 AM - 12:00 PM),76
20,Female,CSE,3,3,10,5,55,7,0,0,4,6,5,4,40,0,1,3,5,5,60,1,0,Morning (6:00 AM - 12:00 PM),84
25,Male,CSE,2,0,13,7,90,8,0,0,10,0,5,7,70,0,8,1,8,7,35,1,0,Night (6:00 PM - 6:00 AM),89
21,Male,CSE,1,0,4,11,70,8,1,0,6,2,3,6,60,0,2,8,6,3,30,1,0,Night (6:00 PM - 6:00 AM),95
20,Male,CSE,2,1,12,5,85,8,0,1,5,0,6,5,3,0,6,1,3,10,100,1,1,Night (6:00 PM - 6:00 AM),80
21,Male,CSE,6,2,8,4,76,5,0,0,12,10,6,2,2,0,10,2,7,7,20,1,0,Morning (6:00 AM - 12:00 PM),74
20,Female,CSE,3,3,6,8,77,3,1,1,6,2,6,5,15,0,10,1,8,1,3,1,1,Night (6:00 PM - 6:00 AM),94
22,Male,BA,1,7,8,6,50,7,0,0,9,1,14,3,5,1,5,8,7,1,1,1,1,Morning (6:00 AM - 12:00 PM),85
24,Male,BCA,1,3,7,8,68,5,0,0,6,2,5,3,3,0,8,10,9,6,60,1,1,Night (6:00 PM - 6:00 AM),70
21,Male,CSE,1,1,12,6,86,7,0,0,5,0,3,6,3,0,4,10,6,4,50,1,0,Night (6:00 PM - 6:00 AM),85
22,Male,CSE,5,0,8,6,50,8,0,1,10,4,7,4,70,0,8,9,7,7,50,0,0,Night (6:00 PM - 6:00 AM),74
30,Male,CSE,2,3,14,5,65,7,0,0,6,0,7,0,0,1,6,7,6,7,1,1,0,Night (6:00 PM - 6:00 AM),76
21,Male,BA,1,0,5,6,87,6,0,0,8,0,3,2,5,0,4,5,7,5,300,1,1,Night (6:00 PM - 6:00 AM),75
20,Female,CSE,2,0,4,7,65,2,0,0,9,2,8,5,1,0,5,7,5,2,50,1,0,Night (6:00 PM - 6:00 AM),92
21,Male,CSE,4,2,12,5,30,5,1,0,6,2,7,0,10,0,1,1,7,8,30,1,1,Morning (6:00 AM - 12:00 PM),77
19,Male,BBA,2,4,12,6,79,10,1,0,8,1,5,6,40,0,7,3,10,5,6,1,1,Night (6:00 PM - 6:00 AM),83
20,Female,CSE,4,2,10,6,72,6,0,0,10,1,2,5,3,0,7,5,6,10,10,1,1,Night (6:00 PM - 6:00 AM),83
35,Female,CSE,5,0,8,7,90,2,0,0,8,2,4,2,20,0,8,3,1,6,240,1,0,Night (6:00 PM - 6:00 AM),76
22,Female,CSE,6,2,6,6,74,6,0,0,7,2,8,6,60,0,8,7,6,8,40,1,1,Night (6:00 PM - 6:00 AM),80
21,Male,BCA,1,1,8,12,72,7,0,0,11,6,6,3,120,0,8,1,5,9,140,0,1,Night (6:00 PM - 6:00 AM),75
20,Male,MBA,1,2,6,8,55,10,0,0,7,4,9,4,3,0,10,6,6,1,150,1,1,Morning (6:00 AM - 12:00 PM),76
24,Male,BHMS,3,0,10,7,85,6,0,1,7,3,5,5,40,0,10,1,9,9,0,1,1,Night (6:00 PM - 6:00 AM),89
25,Male,CSE,6,0,8,5,75,3,1,0,4,1,3,6,70,0,8,6,3,1,70,1,1,Morning (6:00 AM - 12:00 PM),83
20,Male,BCA,5,3,2,5,92,5,1,0,10,1,6,0,40,0,3,8,5,4,60,1,0,Night (6:00 PM - 6:00 AM),68
22,Male,CSE,6,1,8,5,78,9,0,0,8,4,2,6,60,0,9,5,2,7,30,1,0,Night (6:00 PM - 6:00 AM),80
22,Female,BHMS,1,2,6,4,30,6,0,0,12,1,1,5,2,0,10,1,8,7,60,1,1,Morning (6:00 AM - 12:00 PM),80
24,Female,CSE,0,1,6,5,98,10,0,0,7,0,10,3,120,0,8,10,6,6,60,1,1,Night (6:00 PM - 6:00 AM),8
24,Male,CSE,4,3,4,6,98,9,0,0,6,2,8,5,0,0,4,1,7,10,400,1,1,Night (6:00 PM - 6:00 AM),71
22,Male,CSE,1,1,24,7,68,7,0,0,6,2,6,0,5,0,10,3,5,6,90,1,0,Morning (6:00 AM - 12:00 PM),90
20,Female,CSE,12,2,8,6,78,3,0,0,6,0,6,5,40,1,10,5,8,3,20,0,1,Afternoon (12:00 PM - 6:00 PM),86
25,Male,CSE,2,1,5,3,69,7,0,0,10,2,5,1,5,0,10,4,6,9,240,1,1,Afternoon (12:00 PM - 6:00 PM),86
35,Female,CSE,4,4,4,12,77,8,1,0,8,3,6,0,5,0,1,7,4,9,15,1,0,Night (6:00 PM - 6:00 AM),78
22,Male,CSE,2,7,5,6,78,9,1,1,8,0,4,0,20,0,3,1,7,7,60,1,0,Afternoon (12:00 PM - 6:00 PM),10
20,Male,BA,0,1,7,4,68,1,0,0,8,2,3,4,5,1,1,8,1,7,50,1,0,Night (6:00 PM - 6:00 AM),70
21,Female,CSE,4,1,1,2,92,2,1,0,7,5,8,6,15,0,4,4,7,5,50,1,1,Morning (6:00 AM - 12:00 PM),86
24,Male,BA LLB,8,1,6,7,85,2,1,0,8,3,10,7,10,0,5,1,5,6,120,1,1,Night (6:00 PM - 6:00 AM),98
21,Male,CSE,12,1,13,5,92,7,0,1,8,0,6,2,25,0,3,5,8,5,240,1,1,Night (6:00 PM - 6:00 AM),76
22,Female,CSE,12,0,10,6,64,5,0,0,8,2,6,6,600,0,10,5,5,7,15,1,1,Night (6:00 PM - 6:00 AM),90
21,Female,BCA,5,1,6,7,78,8,1,0,6,0,4,5,5,0,4,8,8,10,140,0,1,Afternoon (12:00 PM - 6:00 PM),87
22,Male,BA,1,0,3,5,95,6,0,0,8,3,6,4,10,0,5,9,2,3,15,1,0,Night (6:00 PM - 6:00 AM),76
20,Male,CSE,3,2,2,12,83,5,0,1,12,2,6,0,30,0,5,7,6,3,400,1,1,Morning (6:00 AM - 12:00 PM),75
20,Female,BA,1,2,8,5,45,5,1,0,7,3,4,5,15,1,3,3,7,7,6,1,0,Night (6:00 PM - 6:00 AM),70
20,Male,BA LLB,0,1,3,4,95,6,1,0,11,3,5,0,5,0,10,4,6,6,120,1,1,Morning (6:00 AM - 12:00 PM),80
30,Male,CSE,6,1,14,8,80,5,1,0,8,0,8,0,5,1,8,4,6,7,360,1,1,Night (6:00 PM - 6:00 AM),88
22,Female,CSE,1,1,6,5,45,10,0,0,5,0,13,3,600,0,10,5,10,6,46,1,0,Morning (6:00 AM - 12:00 PM),83
21,Male,CSE,2,4,8,5,95,7,1,0,8,2,6,3,2,0,2,7,6,6,20,1,0,Night (6:00 PM - 6:00 AM),75
20,Female,CSE,3,4,15,4,50,10,0,0,8,1,7,6,10,1,7,7,4,1,70,1,1,Morning (6:00 AM - 12:00 PM),85
24,Male,CSE,5,3,12,6,58,9,0,0,7,0,2,3,120,0,4,7,9,6,6,1,1,Night (6:00 PM - 6:00 AM),80
21,Female,CSE,5,1,0,4,69,5,1,1,7,0,4,0,0,0,4,3,9,7,300,1,0,Night (6:00 PM - 6:00 AM),75
18,Male,CSE,6,2,7,4,83,4,1,1,6,0,6,5,70,0,2,4,3,7,240,1,0,Morning (6:00 AM - 12:00 PM),50
21,Male,BCOM,2,1,12,4,91,10,0,1,10,2,4,0,0,0,8,8,3,5,180,1,1,Morning (6:00 AM - 12:00 PM),75
21,Male,CSE,2,0,20,11,70,9,0,0,6,1,6,2,60,0,5,5,5,6,400,1,1,Morning (6:00 AM - 12:00 PM),76
20,Male,CSE,4,2,5,4,50,10,0,0,6,2,6,0,3,0,5,5,7,8,120,1,0,Afternoon (12:00 PM - 6:00 PM),78
22,Female,CSE,4,1,8,7,69,8,0,0,8,2,3,6,1,0,7,7,7,1,40,1,0,Night (6:00 PM - 6:00 AM),86
24,Male,CSE,6,7,12,8,90,9,1,0,6,0,4,6,5,0,7,4,1,6,60,1,0,Night (6:00 PM - 6:00 AM),74
26,Male,BSC,6,1,12,5,80,5,1,0,6,3,8,1,70,0,5,5,10,5,60,1,0,Night (6:00 PM - 6:00 AM),68
19,Prefer not to say,CSE,2,2,6,5,77,3,1,0,8,2,8,3,240,0,3,6,5,4,40,1,0,Morning (6:00 AM - 12:00 PM),76
19,Female,BBA,1,5,2,5,79,5,0,0,7,0,7,1,2,0,4,3,1,6,30,1,1,Night (6:00 PM - 6:00 AM),33
22,Male,CSE,3,3,8,8,73,5,1,0,8,4,6,5,20,0,9,10,5,6,0,1,1,Morning (6:00 AM - 12:00 PM),76
20,Male,CSE,5,2,4,5,90,2,1,0,4,0,4,0,0,0,6,9,6,10,50,1,1,Morning (6:00 AM - 12:00 PM),80
20,Male,CSE,5,2,12,5,80,2,0,0,5,1,7,4,20,0,4,1,7,6,66,1,0,Morning (6:00 AM - 12:00 PM),75
20,Male,MBA,9,4,14,5,50,9,1,0,8,1,0,3,30,0,5,10,5,5,10,1,1,Night (6:00 PM - 6:00 AM),77
22,Male,CSE,1,3,10,6,50,8,0,1,7,0,6,5,20,1,7,10,5,7,70,1,0,Night (6:00 PM - 6:00 AM),90
22,Male,CSE,4,1,1,4,55,9,1,1,5,2,13,2,60,0,5,8,2,6,40,1,1,Night (6:00 PM - 6:00 AM),80
21,Female,BA,5,0,3,4,74,1,0,0,8,10,10,0,20,0,2,1,9,8,60,1,1,Night (6:00 PM - 6:00 AM),85
20,Male,CSE,3,2,15,12,95,5,1,0,6,0,13,1,35,0,10,6,7,7,30,1,0,Afternoon (12:00 PM - 6:00 PM),78
20,Male,B.DES,4,1,0,8,89,7,0,0,6,0,5,0,3,0,3,9,2,1,65,1,1,Night (6:00 PM - 6:00 AM),33
20,Female,CSE,2,3,8,6,90,9,1,0,10,10,3,2,5,0,9,6,8,5,10,1,1,Night (6:00 PM - 6:00 AM),85
21,Male,CSE,1,2,8,12,89,5,0,0,4,2,6,2,10,1,9,9,1,6,150,1,0,Night (6:00 PM - 6:00 AM),86
21,Male,BCA,12,0,18,6,90,6,1,0,6,2,4,5,30,0,5,5,5,4,40,1,0,Night (6:00 PM - 6:00 AM),80
25,Male,CSE,12,2,8,5,77,8,0,1,8,0,8,4,6,0,3,9,6,1,0,1,0,Night (6:00 PM - 6:00 AM),83
19,Male,CSE,2,3,10,7,92,7,1,0,4,0,4,4,40,0,7,5,5,6,15,1,0,Morning (6:00 AM - 12:00 PM),90
27,Male,BA,1,5,4,5,75,5,0,0,8,1,4,5,3,0,8,3,6,6,0,1,0,Night (6:00 PM - 6:00 AM),77
20,Male,CSE,1,3,1,6,88,6,1,0,6,2,8,7,50,0,5,5,10,7,15,1,0,Afternoon (12:00 PM - 6:00 PM),92
22,Male,BA,3,1,10,8,76,8,0,0,8,1,5,4,10,0,5,1,5,10,30,1,1,Morning (6:00 AM - 12:00 PM),94
23,Male,CSE,0,1,2,6,23,2,0,0,8,2,6,5,60,0,7,5,10,3,60,1,0,Night (6:00 PM - 6:00 AM),90
20,Male,CSE,3,4,18,6,20,6,1,0,10,1,5,0,70,0,8,3,4,9,30,1,0,Morning (6:00 AM - 12:00 PM),80
21,Male,BBA,12,0,10,5,79,7,0,0,8,3,6,0,90,0,2,5,7,8,45,1,0,Morning (6:00 AM - 12:00 PM),90
21,Male,CSE,4,0,10,5,70,10,0,0,6,1,7,0,50,0,10,5,7,5,60,1,0,Night (6:00 PM - 6:00 AM),92
22,Male,CSE,5,1,12,4,3,9,1,1,7,0,7,0,30,0,3,7,6,7,6,1,1,Afternoon (12:00 PM - 6:00 PM),85
19,Female,CSE,3,7,10,4,78,10,0,0,8,2,7,0,6,1,6,5,8,3,400,1,1,Night (6:00 PM - 6:00 AM),82
20,Male,MBBS,6,2,18,2,92,5,0,1,6,2,7,5,70,0,10,10,6,6,10,1,1,Afternoon (12:00 PM - 6:00 PM),89
20,Male,BA,1,2,5,5,49,10,0,0,8,2,1,0,70,0,8,5,5,6,35,1,1,Night (6:00 PM - 6:00 AM),78
21,Female,CSE,1,3,5,6,80,10,0,0,8,0,13,3,45,0,7,9,9,1,80,1,1,Morning (6:00 AM - 12:00 PM),70
20,Female,CSE,6,4,20,6,78,8,0,0,8,10,4,2,50,0,10,1,7,8,25,1,0,Night (6:00 PM - 6:00 AM),74
22,Female,CSE,2,7,12,6,80,1,0,0,6,0,4,4,600,0,4,3,10,3,6,1,0,Night (6:00 PM - 6:00 AM),74
20,Non-binary,CSE,2,0,8,5,86,7,0,0,7,3,8,6,5,0,10,3,7,7,60,1,0,Night (6:00 PM - 6:00 AM),82
20,Male,CSE,1,1,7,7,33,10,1,0,9,3,4,3,40,0,10,3,6,4,3,1,1,Night (6:00 PM - 6:00 AM),85
26,Male,CSE,1,2,8,5,95,7,0,1,9,3,13,5,30,0,5,9,3,8,120,1,0,Night (6:00 PM - 6:00 AM),70
20,Male,BHMS,1,0,1,4,85,6,1,0,6,1,3,6,15,0,3,7,9,4,60,1,0,Morning (6:00 AM - 12:00 PM),90
