Gender,Program_Stream,Preferred_Study_Time,Age,Weekly_Revision_Days,Number_of_Subjects,Assignment_Quality_Rating,Exercise_Days_Per_Week,Daily_Commute_Time_Minutes,Phone_Usage_During_Study_Minutes,Caffeine_Intake_Cups,Daily_Study_Hours,Study_Hours_Before_Exam,Class_Attendance_Percentage,Group_Study,Coaching_or_Tuition,Average_Sleep_Hours,Daily_Screen_Time_Hours,Part_Time_Job,Stress_Level,Motivation_Level,Concentration_Ability,Study_Environment_Quality,Uses_AI_Tools,Uses_Handwritten_Notes,Final_Score_Percentage
Male,BBA,Night (6:00 PM - 6:00 AM),22,0,6,9,4,240,56,2,4.05,7.962883215103079,90.0,0,0,6.0,3.99766493746887,0,9.99907562317427,2.019231983228929,7.0460325544678115,3.9592018029444045,1,0,71.91
Male,CSE,Afternoon (12:00 PM - 6:00 PM),20,0,3,8,4,1,60,1,0.98,8.01059663273183,52.02,0,0,12.0,5.997005409273635,0,7.985817945973903,9.002517248274813,6.971429700178927,9.964492369227562,1,1,84.06
Female,BA,Afternoon (12:00 PM - 6:00 PM),22,3,6,7,2,40,30,1,5.98,13.029331623478006,67.27,1,0,6.0,8.089947036739835,0,3.991135909892734,8.006868710660754,4.996933487931197,6.995903907600569,1,0,79.92
Male,BHMS,Night (6:00 PM - 6:00 AM),21,0,7,4,0,30,60,1,3.0,15.002962475117846,72.36,1,0,8.0,5.046065110379524,0,10.001175037123192,6.006870038162714,5.026033913101837,2.0057830265574808,0,0,88.17
Male,CSE,Night (6:00 PM - 6:00 AM),22,0,4,9,4,40,180,2,4.01,2.004412028552723,71.84,0,1,9.0,5.023396975783901,0,5.9810182822130225,2.014617067975672,6.013944091495724,4.0096982191811845,1,1,84.06
Male,CSE,Night (6:00 PM - 6:00 AM),22,0,6,10,5,1,120,0,1.99,5.976778874342017,91.18,0,1,8.98,-0.03398970811662597,1,1.0268603090010884,7.99909343959776,4.015201912049058,6.998480900717759,1,1,85.03
Female,BHMS,Morning (6:00 AM - 12:00 PM),22,3,6,10,4,10,40,4,4.02,7.979867695436387,65.17,1,0,5.98,2.997949924551169,0,5.049110666224458,4.961472847409708,5.0007459710047195,10.04042484621685,1,1,80.1
Female,CSE,Morning (6:00 AM - 12:00 PM),21,7,6,10,3,50,0,4,0.51,11.963084733504198,80.25,0,0,5.98,6.018321639887876,0,3.9345110098617897,5.004182835626475,5.934957998540753,5.001496792419985,1,1,93.33
Male,CSE,Night (6:00 PM - 6:00 AM),19,4,6,7,4,1,60,4,0.0,7.975842228071276,55.11,1,1,10.0,6.020753492858441,0,1.0390578641822341,5.00981217724536,6.006309714075913,4.023764351618629,1,1,89.1
Male,BHMS,Night (6:00 PM - 6:00 AM),21,2,5,8,6,1,120,0,3.02,12.02770148778388,79.56,0,0,6.01,4.035437233766251,0,7.070572378373081,4.998864434057259,6.0091392164346855,6.018074844423393,1,0,84.98
Male,BA,Night (6:00 PM - 6:00 AM),23,0,6,1,7,15,100,0,1.03,12.032906154287138,97.96,1,0,7.98,11.982216224555684,0,10.005319841971358,3.0118117837899367,9.027549577044589,3.9703051578389776,1,1,88.99
Male,CSE,Night (6:00 PM - 6:00 AM),19,6,6,8,0,2,10,0,1.01,4.940566498322316,73.74,1,0,3.97,7.9989311217909655,0,5.982877703658346,6.996650793586327,6.981623627442344,5.996101614640075,1,1,97.89
Male,CSE,Night (6:00 PM - 6:00 AM),20,0,6,10,0,50,9,2,4.04,12.958241720443397,0.95,1,0,7.98,7.979058011592261,0,1.9839557560458447,7.9926456996682,7.0411790274077655,6.048768619802979,1,1,79.9
Male,CSE,Morning (6:00 AM - 12:00 PM),21,0,3,7,6,10,20,0,0.0,2.9669078696947357,80.22,0,0,8.03,6.037022122036533,0,0.9913693008935895,7.037730966312559,4.992403309895566,3.988416023445696,1,0,68.18
Male,CSE,Morning (6:00 AM - 12:00 PM),20,0,4,6,1,10,20,0,5.01,12.99701700159163,65.07,0,0,7.99,9.01938349693367,0,8.012068915680523,8.061218529932207,9.988189739494578,3.984505254078293,1,1,76.07
Male,CSE,Night (6:00 PM - 6:00 AM),21,1,6,8,2,40,360,2,5.96,6.921594500371294,49.26,0,0,6.0,1.9859277479337256,1,6.988014818639284,9.02385801412323,5.982362664716068,5.003917795560629,1,1,69.78
Male,BCA,Night (6:00 PM - 6:00 AM),27,2,4,10,5,0,40,3,0.97,4.959058294672965,85.08,0,0,5.98,14.006237480067345,1,6.997760707296672,6.984415810747905,8.025603930123783,3.989238991401776,1,1,87.15
Male,BBA,Night (6:00 PM - 6:00 AM),22,0,6,8,4,50,60,2,0.98,9.93545612114647,43.7,0,1,6.01,4.001395441253799,1,0.9731959321101186,7.006102823659712,4.973180783468917,4.981770120605195,1,0,10.02
Female,BA,Night (6:00 PM - 6:00 AM),20,2,6,7,0,30,60,2,5.97,15.018655467116535,0.42,1,0,9.0,3.97559316210892,0,7.987191230407769,5.004069851130838,10.01546340170866,6.9888999027861445,1,1,71.89
Female,CSE,Night (6:00 PM - 6:00 AM),22,0,8,3,7,60,70,1,4.98,4.998617666398636,81.03,1,0,6.99,3.0258001938156935,0,3.9884412023654234,3.0181922066471736,7.980238656975974,4.032890529140723,1,1,76.25
Male,CSE,Night (6:00 PM - 6:00 AM),21,0,5,8,2,15,5,5,1.99,5.978453370541126,85.95,1,0,7.98,12.002135081744282,0,9.998999287774117,7.0051034519753035,4.998919440072197,4.996862129395456,1,0,76.18
Male,CSE,Night (6:00 PM - 6:00 AM),20,6,6,6,7,40,5,2,6.03,4.950469864563999,66.78,0,1,8.01,2.9853181492850345,1,7.959194240223345,8.016682144341361,4.96269132341433,6.969496651147518,1,1,86.11
Female,CSE,Afternoon (12:00 PM - 6:00 PM),21,2,7,3,3,30,30,2,7.99,0.9791731205153621,94.61,0,0,6.01,0.9751167095430755,0,1.990750642122404,7.048507072894913,7.019218369913773,5.9652780672096615,0,1,70.02
Female,CSE,Night (6:00 PM - 6:00 AM),20,3,6,10,0,3,10,4,0.95,1.9736952180968927,79.83,0,1,5.98,2.023704098324243,1,4.993985899083724,5.950002448505325,7.996328475975037,5.050686097571017,1,1,90.05
Male,CSE,Night (6:00 PM - 6:00 AM),20,2,4,10,6,40,50,2,1.04,12.076146887743644,76.96,0,0,4.02,4.007437486978678,0,4.005181248900955,9.986268256799493,5.013640462389339,6.994870435770887,1,0,77.7
Male,BBA,Night (6:00 PM - 6:00 AM),21,0,6,8,0,15,10,2,0.0,3.046443690879333,70.15,1,0,6.99,7.980732264801516,0,7.039215919032314,5.026022579320572,2.995621806192411,8.009981438767989,0,1,83.1
Male,CSE,Afternoon (12:00 PM - 6:00 PM),21,7,6,1,5,20,60,2,3.0,7.9678250840709515,50.04,0,0,11.96,3.9861914488160504,0,7.997158136820629,1.9988008347103863,7.012914126969604,0.9822829372952732,1,1,68.03
Male,MBA,Night (6:00 PM - 6:00 AM),20,1,7,10,3,100,65,4,0.01,12.007695215310969,70.37,1,0,6.03,10.000153110975369,0,8.965867350231562,1.0160779626040173,6.998871688025824,6.007372435107924,1,1,89.03
Male,CSE,Morning (6:00 AM - 12:00 PM),20,3,11,10,1,100,200,0,0.01,8.043983618376071,95.76,1,0,4.0,6.001769920605379,0,5.003703411187267,6.994851955462118,10.018123627863602,5.033518016946107,1,0,74.03
Male,BBA,Night (6:00 PM - 6:00 AM),21,0,4,9,1,30,400,0,1.03,7.967810817644612,78.2,0,1,10.01,4.005327049200971,0,6.980125154079686,1.0423170316781223,8.013061884046882,4.985018759522873,1,1,79.93
Male,BA,Night (6:00 PM - 6:00 AM),21,3,5,9,2,30,100,0,6.01,3.9339874102477594,85.01,0,0,9.03,11.950927644295655,0,7.979399261404018,6.0314976969363405,7.004802101445273,5.010532863116095,0,1,79.87
Male,BBA,Afternoon (12:00 PM - 6:00 PM),20,3,3,10,6,40,40,3,0.0,3.9162978016074605,87.16,1,0,7.98,5.00333990351511,1,4.991702205802018,3.0081015784590357,2.9779731867221018,5.967712690929352,1,1,80.01
Male,CSE,Night (6:00 PM - 6:00 AM),22,1,5,6,0,30,0,2,1.07,13.05926539952833,74.9,0,0,6.01,11.966184188986658,0,5.985434121701148,7.045410353821207,7.989296932544001,4.046461374070425,1,0,91.01
Male,BA,Night (6:00 PM - 6:00 AM),26,3,5,3,6,70,30,10,1.01,1.9910998327509695,87.24,0,0,7.02,6.0393591835005465,0,1.970135541407565,1.0083991481895505,2.9811037598292986,4.006167757813115,1,1,50.04
Male,B.DES,Morning (6:00 AM - 12:00 PM),21,2,3,6,3,5,30,0,3.0,2.013570663552395,70.07,1,0,8.98,3.028927841628818,1,0.9863946780721535,5.001796551276866,8.034960524427655,8.99051891321809,0,1,79.86
Male,CSE,Morning (6:00 AM - 12:00 PM),21,0,7,1,3,60,5,2,1.03,12.973250575850335,68.84,1,0,11.03,6.0320844468219335,0,5.012778068485985,5.039875837569613,5.019095581585519,6.993158399885074,1,1,75.14
Male,BCA,Night (6:00 PM - 6:00 AM),22,2,4,5,4,3,60,10,6.01,14.940938072986388,77.0,0,1,4.97,3.931797210870197,0,7.001136639530336,3.962048719625392,3.0009237096035815,6.98828539654644,1,1,97.8
Male,CSE,Afternoon (12:00 PM - 6:00 PM),24,2,6,7,7,60,60,3,0.01,13.949630282457784,73.95,0,0,5.0,1.9917015378563854,1,9.972164445951448,1.0045526068358224,1.9862440516611661,4.9894598242070485,1,1,69.99
Male,CSE,Morning (6:00 AM - 12:00 PM),20,1,6,2,6,100,120,0,5.08,0.937531219665801,74.11,1,0,7.98,5.997836292511619,1,1.9758729714949355,3.009578890272767,2.980674094439865,6.943785707659157,1,1,80.01
Male,BA,Night (6:00 PM - 6:00 AM),20,2,6,7,4,5,60,1,2.99,4.039594882003007,74.73,0,0,5.01,5.01594878435736,1,10.003456139879821,4.993961830920592,5.002996998665945,5.997749914102716,1,1,70.17
Female,CSE,Night (6:00 PM - 6:00 AM),20,3,5,5,2,60,7,0,0.0,12.06952726034483,92.99,0,0,7.98,8.02498772537655,1,2.9723189841471283,4.979779110439541,6.045103812284856,7.996787253666918,1,1,98.04
Male,CSE,Night (6:00 PM - 6:00 AM),20,2,5,8,4,1,70,2,1.0,18.001734917635247,80.09,1,0,9.99,5.035631900486047,0,0.974853354882822,0.99804976609297,8.000145120812542,6.011223622893451,1,1,7.89
Male,BBA,Night (6:00 PM - 6:00 AM),19,2,8,8,7,50,120,0,4.03,11.929297093043733,77.01,0,1,5.98,5.935746665089752,0,7.983988279630031,1.95903511164676,7.029411297474323,3.987984386571442,1,1,69.87
Female,CSE,Morning (6:00 AM - 12:00 PM),24,3,5,6,0,0,15,2,5.95,5.0231321431129405,20.31,0,1,6.98,5.977774179403016,0,9.972748531075535,5.042133791010143,10.006745555629495,4.982290767397839,0,0,75.2
Female,CSE,Night (6:00 PM - 6:00 AM),20,4,11,9,1,45,10,2,0.94,10.058926173741142,85.18,0,0,7.99,10.001603177132502,0,4.002824608903114,6.043489990506824,7.0137663345256795,3.999821424364506,1,0,75.99
Male,BCOM,Morning (6:00 AM - 12:00 PM),22,3,6,4,4,10,30,6,2.48,7.045262686848111,3.0,0,0,10.0,10.02300796949569,0,5.991372554984879,9.001988432875674,7.988354181199262,6.96296698155471,1,0,79.97
Male,CSE,Night (6:00 PM - 6:00 AM),22,0,4,7,5,50,30,5,0.95,9.998643002344776,69.05,1,1,8.0,9.022240000816778,0,5.039375799059255,8.991565380598841,4.995177707566424,6.003294156892498,1,1,88.9
Prefer not to say,CSE,Afternoon (12:00 PM - 6:00 PM),22,1,8,9,1,60,15,1,4.99,9.98907722646996,92.07,1,0,5.0,6.013172458824805,0,9.967421738090742,5.9599371681961815,2.97966996599819,7.957237564917049,1,0,59.83
Male,BHMS,Night (6:00 PM - 6:00 AM),19,1,6,5,2,40,15,1,4.02,5.9982686990905645,90.09,0,0,7.99,13.98232972485944,0,2.032268441244626,0.9822672255665743,7.0074532407557255,6.025743065265476,1,0,8.27
Male,BBA,Night (6:00 PM - 6:00 AM),22,5,5,8,2,5,0,0,0.97,10.057075186554806,64.58,0,0,6.99,4.98585956337722,0,2.006655095938817,3.0402211244218305,3.9940433826873956,7.015716374942686,1,1,80.01
Male,CSE,Night (6:00 PM - 6:00 AM),20,1,6,4,3,20,15,2,5.96,8.035419737919767,84.93,1,0,3.97,6.982540861378193,0,3.041810087450492,5.000220176672082,8.00880649230145,7.978727278057322,1,1,89.85
Female,CSE,Night (6:00 PM - 6:00 AM),25,0,7,4,7,60,20,0,4.0,11.98203046676317,84.66,0,0,4.99,4.9727883356345535,0,3.0380051058745017,4.986064699941902,7.9758916610794595,7.01518507837517,1,1,80.1
Male,MBA,Afternoon (12:00 PM - 6:00 PM),21,1,5,5,2,5,5,1,5.03,23.980858530854793,76.29,1,0,12.0,9.972399887141062,0,9.98802458062688,10.001261558025103,8.011151771844899,3.0025612689046453,0,1,85.08
Female,CSE,Night (6:00 PM - 6:00 AM),24,2,5,5,2,30,15,3,0.0,3.9775614306498266,94.99,0,0,6.01,7.969747238468765,0,1.9604945006632968,6.985369881484325,2.00413309718437,6.976824960702209,1,1,74.82
Female,CSE,Night (6:00 PM - 6:00 AM),21,2,5,10,3,50,60,2,3.03,2.950406728815514,22.96,1,0,6.0,7.009318311479066,1,6.995862638496405,4.957238882034013,5.003349234725381,9.953538395356066,0,0,79.92
Male,BCA,Night (6:00 PM - 6:00 AM),20,2,8,7,4,40,30,1,6.03,4.062972031957336,98.2,1,1,7.98,3.0034485777778936,0,1.9445736825248645,9.991688337368256,10.009528125889258,3.0072679237263498,1,0,60.06
Male,BBA,Night (6:00 PM - 6:00 AM),22,2,6,5,3,2,20,2,5.03,6.963301184336983,95.1,1,0,9.01,6.974293543882358,0,4.018497250698711,5.971654035457859,7.994185845346146,3.9817568618693935,1,0,8.1
Male,CSE,Night (6:00 PM - 6:00 AM),20,0,6,1,7,5,30,1,12.04,10.022838294744682,67.74,1,1,8.0,2.952528287045517,0,4.004250016514965,3.0116090318013256,4.093151352243439,10.025149361251083,1,1,74.89
Female,CSE,Morning (6:00 AM - 12:00 PM),24,2,6,6,4,25,140,1,0.57,5.9691890336607845,44.98,1,0,6.03,6.989755734644256,0,9.983205404635411,5.025177918923742,2.0114629874701757,7.000322328083687,1,0,84.74
Male,B.DES,Night (6:00 PM - 6:00 AM),21,2,5,9,6,0,80,2,3.99,9.977769708863399,68.92,1,0,7.97,3.0410525755132727,0,6.987394003712464,0.9806860953612313,6.002572117093034,4.9839319206248796,1,1,88.03
Male,CSE,Morning (6:00 AM - 12:00 PM),20,0,6,8,4,70,50,4,2.0,5.994695146880906,76.6,1,0,8.0,8.000167623053995,0,5.971339166812649,2.005279948120062,8.018156299424454,8.04129292449856,1,1,78.12
Female,BCA,Night (6:00 PM - 6:00 AM),21,0,4,5,5,20,200,3,1.99,8.025398766282287,75.04,0,0,10.02,5.02219187811082,0,4.999102764731363,0.9995765922885375,5.987244641361483,10.013239875778845,1,0,85.99
Male,CSE,Night (6:00 PM - 6:00 AM),20,2,5,8,0,25,100,1,1.0,2.9879246982839636,44.96,0,0,5.99,1.0049939680046207,0,8.972185109152822,5.980010379755432,7.986434407329889,7.91604963853212,1,1,85.96
Male,CSE,Night (6:00 PM - 6:00 AM),21,7,5,8,5,20,15,4,5.05,7.946932952052881,90.97,1,1,5.98,0.9983875071494546,0,4.9989593754532775,8.938223395009024,10.019585227294803,6.988828509356411,1,1,85.22
Female,BA,Night (6:00 PM - 6:00 AM),58,2,4,3,3,20,60,2,4.96,10.00088885649091,2.66,1,0,4.98,5.959141685606688,0,10.009901161114918,8.972208487994388,7.021757558386888,5.968210117406798,1,0,94.72
Male,BCOM,Night (6:00 PM - 6:00 AM),20,1,4,8,4,0,240,0,3.97,9.964286495408333,69.26,0,0,7.01,7.988719702451728,0,3.0182271450625633,5.978949547931834,8.029162456312466,0.9816301677961862,1,1,80.1
Male,BSC,Night (6:00 PM - 6:00 AM),25,0,5,5,5,20,46,1,1.04,10.071915879155746,79.98,1,0,4.97,5.985166482918489,0,5.012491249506315,3.0038867331268904,4.965125746811553,4.9966757730206615,1,1,85.11
Male,BHMS,Morning (6:00 AM - 12:00 PM),21,2,4,10,2,25,10,3,0.03,12.987891129956232,81.01,0,0,6.99,6.041084836281126,1,1.9916379624448728,5.006596139179115,7.9969072273770765,7.008131818535694,0,0,69.89
Male,CSE,Night (6:00 PM - 6:00 AM),22,3,5,2,3,25,45,2,2.99,6.9688843047997215,76.09,0,0,7.98,7.005082025417701,0,3.012453002165053,6.033674710714946,10.008066151078301,7.006003072276151,1,1,74.68
Male,BBA,Afternoon (12:00 PM - 6:00 PM),20,1,5,6,1,50,10,2,4.03,8.091991198189904,71.82,1,0,5.98,7.035435247925535,0,2.0037887258714533,2.9719712533015383,5.017626279098795,7.024756687432755,1,1,93.41
Prefer not to say,CSE,Night (6:00 PM - 6:00 AM),21,2,6,9,0,20,0,1,5.01,1.0344193445079606,92.1,0,0,5.01,6.03127219140273,0,1.0035560728706274,9.977763109911326,1.012885620827536,10.01462144977441,1,1,71.05
Prefer not to say,CSE,Night (6:00 PM - 6:00 AM),19,4,5,2,4,30,10,1,4.05,14.958226001706592,90.92,0,1,1.99,3.976536724819196,0,3.971217415573692,8.982510639560749,3.9791739119756504,7.013200840049409,1,1,77.2
Male,CSE,Night (6:00 PM - 6:00 AM),21,2,4,8,6,15,20,2,4.0,4.963157229804089,76.8,1,0,10.0,5.000032163036101,0,7.964997119233737,4.9948334146602935,6.0125962335764935,5.004627894111437,1,0,77.92
Female,CSE,Night (6:00 PM - 6:00 AM),24,3,4,8,5,15,240,3,1.03,8.022088638306936,75.13,0,0,5.98,6.046733791244491,0,4.0072332393992225,5.005955295142708,8.007860714649965,7.0295553137733915,1,1,82.02
Male,CSE,Morning (6:00 AM - 12:00 PM),22,2,5,6,2,60,60,3,1.08,2.0020252356722597,92.34,1,0,8.02,4.015621007036326,0,1.0136372420035042,5.01166773482653,4.0077941509722255,5.992735731421139,0,1,75.76
Male,CSE,Morning (6:00 AM - 12:00 PM),20,2,5,6,5,40,30,3,1.02,4.041466620222444,76.17,0,1,8.0,4.013944009448711,0,2.9825850547163766,8.948944849444738,4.97316979119644,6.9933322879650275,0,1,78.1
Male,BA LLB,Afternoon (12:00 PM - 6:00 PM),20,1,4,7,0,5,1,2,5.0,5.9691308678065305,78.21,0,0,8.02,3.025340168498928,1,6.0329263277994345,7.0324123819600315,9.977133384909278,6.956232616895787,1,1,84.79
Male,BBA,Night (6:00 PM - 6:00 AM),24,2,6,3,6,10,150,1,1.02,8.032659429985753,79.88,0,0,6.99,6.013324420480465,0,4.062065371283435,7.012735766719937,8.044345750032445,7.024258072382373,0,1,71.99
Male,CSE,Night (6:00 PM - 6:00 AM),22,3,5,7,0,240,600,2,0.99,1.8957348880812868,0.64,1,0,12.01,6.015154353908127,1,4.049169639489199,10.02394215385673,8.024130427311617,4.998233162203641,1,1,79.85
Female,BCA,Night (6:00 PM - 6:00 AM),20,3,7,6,3,60,15,0,6.07,3.9928057085016895,20.34,1,0,6.01,8.008379694368644,0,0.9925230232027947,4.935205166869808,8.998459106686937,7.067379324242972,1,1,76.05
Male,BBA,Afternoon (12:00 PM - 6:00 PM),22,2,6,8,5,45,9,0,0.51,9.9712502399486,95.47,1,0,10.01,6.990576094002009,1,8.98785831830856,3.022563871281046,0.9988771051584567,0.9906856880350666,1,0,85.97
Female,CSE,Night (6:00 PM - 6:00 AM),35,0,4,4,2,5,45,0,5.99,5.9788027815895095,90.35,0,0,12.03,4.9706515350999885,0,7.022063223379904,1.9730104861371844,8.054393268205605,7.002034470580096,0,1,88.97
Male,BBA,Night (6:00 PM - 6:00 AM),21,0,5,7,5,25,300,1,5.97,7.995207839716207,89.92,0,0,6.97,8.94849339680117,0,3.0190357697957917,2.9877748532328545,10.00110932282752,4.012552175771989,1,1,69.99
Female,BSC,Morning (6:00 AM - 12:00 PM),20,2,4,4,0,25,50,0,3.03,14.053034368817439,73.74,1,0,6.0,4.990864061644442,0,8.968786303404656,5.038895072147868,4.997142116453453,4.974691460612058,1,1,100.0
Male,BBA,Night (6:00 PM - 6:00 AM),20,5,4,1,4,50,40,2,6.03,9.946241913981243,73.76,1,0,6.99,12.012110176910552,0,3.9932083229144215,2.017836200041137,7.980585086409846,2.008235156694447,1,1,72.2
Male,BSC,Night (6:00 PM - 6:00 AM),26,0,5,8,0,30,3,2,0.0,3.898075442494228,64.62,0,0,5.99,6.006617290790354,0,4.018550324123707,6.981645931859764,9.99428217702996,8.000796106942522,1,1,75.07
Female,CSE,Night (6:00 PM - 6:00 AM),20,1,5,8,7,60,300,2,0.52,17.951644848529213,84.98,1,0,8.03,10.017638393349596,0,3.9748679368923794,7.0215953855594275,0.9588203823021058,9.993024861876307,1,1,84.9
Male,CSE,Night (6:00 PM - 6:00 AM),24,1,6,5,7,60,7,0,0.0,8.047627642477657,69.37,1,0,5.99,3.9965039033248275,0,2.979119564798936,7.00978625129819,8.012743938511512,8.026932475001166,1,0,99.92
Male,DROPOUT,Night (6:00 PM - 6:00 AM),20,1,5,10,5,40,30,3,0.01,9.92337215784476,90.97,0,0,10.02,6.0755006232187165,0,8.983352717378384,8.98895103997158,5.030814391271769,4.979242616766741,1,1,78.14
Male,BBA,Night (6:00 PM - 6:00 AM),20,3,5,7,0,50,10,1,1.01,14.9733572374649,79.07,1,0,7.98,10.056230410568473,1,9.988804621931534,9.012904976924071,7.03108696922778,4.0063139768829465,1,1,83.85
Female,BCOM,Morning (6:00 AM - 12:00 PM),58,1,4,6,4,0,1,0,13.05,10.0391096300425,80.31,1,1,10.02,5.957906179275199,0,1.9559969619878892,4.989742665424123,4.982810659188073,4.033410862525839,1,0,50.0
Male,BCA,Afternoon (12:00 PM - 6:00 PM),22,1,4,7,0,30,35,3,0.0,7.997278251202146,64.91,0,1,7.0,6.018209706798127,0,1.0194299385980046,5.010494576930403,5.9438483978208305,6.983770246863251,1,1,69.76
Male,CSE,Morning (6:00 AM - 12:00 PM),22,1,6,3,4,30,120,5,0.96,6.052578003651935,74.46,0,0,7.99,2.0268711042876997,1,9.979414403045805,3.010148867944606,8.008302139381275,6.993181095588635,1,0,85.98
Male,CSE,Night (6:00 PM - 6:00 AM),26,0,5,4,5,1,540,1,15.97,23.905209439986756,65.45,0,0,7.97,7.941127317621172,0,1.0056747766846679,9.013654817018105,7.0322690832740165,3.053867169776177,1,0,74.85
Female,CSE,Night (6:00 PM - 6:00 AM),22,2,7,8,5,30,30,3,0.96,2.9850186381755908,89.97,0,0,5.99,13.0046288978641,1,5.002666329393087,5.052194484361533,4.960746307833901,8.01089585738461,1,1,89.91
Male,BBA,Night (6:00 PM - 6:00 AM),21,3,6,9,5,20,3,0,0.54,10.06228908239594,90.87,1,0,7.99,2.0143377718529387,0,3.9716307645832116,3.0256385865820654,3.990857798497089,5.988373610046528,1,0,66.03
Male,CSE,Night (6:00 PM - 6:00 AM),20,0,6,8,0,120,65,0,3.05,12.947507012928035,95.16,1,0,5.03,1.9998440700382731,0,9.950474935223168,4.027122828532727,5.00874602761112,7.0184347589183504,1,1,69.08
Female,CSE,Morning (6:00 AM - 12:00 PM),22,0,6,4,6,40,10,5,3.01,4.048204050458501,89.92,0,0,6.0,4.010705826434662,0,6.002499324211155,3.9857085988422045,2.979419000286698,5.9869519753344935,1,1,73.9
Female,LLB,Night (6:00 PM - 6:00 AM),20,0,7,2,5,0,120,1,5.04,7.989020947964297,64.74,1,0,5.99,6.002192998114591,0,4.987781308837411,6.958843380113477,9.957711546267364,4.964056867886112,1,0,70.16
Male,BBA,Afternoon (12:00 PM - 6:00 PM),26,3,4,10,0,30,120,0,5.0,8.02022284272287,67.29,1,0,7.99,7.019487577233718,0,10.012772246795638,2.9949091837766986,4.981801151816148,7.031520580646835,1,1,67.83
Male,CSE,Morning (6:00 AM - 12:00 PM),20,1,5,7,5,60,60,2,4.0,10.058910905948874,20.28,0,0,9.97,1.0429466593505272,1,4.0227751809366685,2.986807721924646,9.986074335712981,9.974664833907042,1,1,70.11
Male,CSE,Morning (6:00 AM - 12:00 PM),20,2,4,8,7,1,5,1,5.99,8.02002285119957,49.04,1,0,6.03,3.0213737681480306,0,9.942832452238077,9.016263468819703,4.953845147214735,10.056311159868134,1,1,88.94
Male,MBA,Night (6:00 PM - 6:00 AM),20,2,5,1,2,5,30,1,4.99,0.9724581054427424,73.71,0,0,6.02,3.0325998596259423,0,4.993520804133307,9.99463886393651,8.026220956327904,4.988760969233359,1,0,60.13
Male,CSE,Night (6:00 PM - 6:00 AM),22,1,5,8,4,45,56,2,8.95,13.026182299518508,64.72,0,1,5.0,4.9706701689303046,0,2.0292113093127058,1.0359716695834624,5.038024709559449,5.048997018369804,1,1,97.94
Female,CSE,Night (6:00 PM - 6:00 AM),21,7,7,10,4,70,20,1,1.01,7.9691716953223946,80.02,1,1,10.04,6.056235019783923,0,4.040302019833907,4.952827772098523,6.000723263978492,6.9685642376840935,1,1,79.9
Male,LLB,Night (6:00 PM - 6:00 AM),18,7,7,9,5,600,400,1,6.0,6.012734116948679,68.89,1,0,7.0,7.008735181011987,1,4.948620587739822,0.9924233344710344,5.0178507381771285,1.023553630507592,1,0,91.09
Male,BBA,Night (6:00 PM - 6:00 AM),21,1,7,7,3,5,150,1,5.02,7.941686000024259,2.92,0,0,8.02,5.989166796542297,0,5.032301955885437,1.0101113832341955,3.9638038601714842,6.011477758755832,1,1,85.06
Female,BBA,Morning (6:00 AM - 12:00 PM),21,4,6,8,3,10,0,2,6.0,6.001355303212664,76.23,0,0,8.01,8.01152148723039,0,1.9716928597998213,6.973539755709261,4.996535542940372,5.0192414319505385,1,0,9.92
Male,CSE,Night (6:00 PM - 6:00 AM),21,3,3,5,1,25,70,0,4.99,8.055400268872662,80.17,1,0,5.99,7.984893996934196,0,1.0197949358975273,6.024548275849794,8.985834057171724,4.022233634087392,1,1,85.08
Female,CSE,Night (6:00 PM - 6:00 AM),24,4,3,1,3,15,3,1,0.97,7.98608255335604,89.31,1,0,4.0,4.0038297472323485,0,4.984608263120891,9.0236616156968,5.01007091531609,0.9885677440354116,1,0,81.98
Female,BCA,Afternoon (12:00 PM - 6:00 PM),24,2,6,9,3,30,30,0,0.5,24.050946856987423,84.77,1,0,6.01,6.008352318844184,0,7.02093761384217,4.988303291356565,9.933978874691812,3.9699383548960863,1,0,50.02
